user_id,cluster_label
12576,4
12577,9
4478,2
4479,7
4480,3
4481,2
4482,2
4483,2
4484,6
4485,8
4486,0
4487,4
4488,5
4489,5
4490,10
4491,2
4492,3
4493,0
4494,0
14166,6
14167,6
14168,2
14169,6
14170,2
14171,9
14172,9
14173,2
14174,6
14175,8
14176,7
14177,10
14178,9
14179,2
14180,3
14181,2
12578,0
12579,9
12580,2
12581,7
12582,2
12583,7
12584,6
12585,2
12586,2
12587,3
12588,7
12589,2
12590,2
12591,2
12592,2
12593,2
14182,5
14183,3
14184,9
14185,8
14186,2
14187,2
14188,5
14189,9
14190,9
14191,6
14192,3
14193,4
14194,10
14195,9
14196,2
14197,2
14198,7
14199,2
14200,1
14201,2
14202,6
14203,2
14204,2
14205,1
14206,2
14207,7
14208,2
14209,5
14210,2
14211,0
14212,10
14213,7
14214,2
14215,0
14216,2
14217,0
14218,8
2449,2
2450,2
2451,6
2452,4
2453,5
2454,2
2455,2
2456,3
2457,2
2458,2
2459,2
2460,10
2461,6
2462,8
2463,2
8387,3
8388,2
8389,8
8390,5
8391,2
8392,2
8393,6
8394,0
8395,4
8396,9
8397,2
8398,2
8399,0
8400,3
8401,2
8402,9
8403,2
12594,2
12595,2
12596,2
12597,2
12598,2
12599,2
12600,2
12601,2
12602,2
12603,10
12604,10
12605,4
12606,2
12607,2
12608,7
12609,2
12610,2
12611,4
12612,6
12613,2
2464,5
2465,2
2466,10
2467,2
2468,6
2469,9
2470,6
2471,9
2472,2
2473,2
2474,1
2475,2
2476,4
2477,3
2478,0
2479,5
2480,6
2481,6
2482,0
2483,6
2484,2
2485,2
2486,3
2487,9
2488,10
12614,8
12615,9
12616,3
12617,6
12618,2
12619,3
12620,9
12621,1
12622,3
12623,9
12624,6
12625,2
12626,2
12627,2
12628,7
12629,8
12630,7
12631,0
12632,10
12633,9
12634,2
12635,2
12636,3
12637,5
12638,0
12639,2
12640,10
12641,6
12642,1
12643,2
12644,3
12645,2
12646,2
12647,3
12648,2
12649,5
12650,2
12651,2
12652,0
12653,9
12654,4
12655,2
12656,5
12657,5
12658,4
208,6
209,1
210,6
211,2
212,0
213,2
214,2
215,2
216,2
217,7
218,7
219,1
220,1
221,9
222,8
14219,2
14220,1
14221,5
14222,2
14223,2
14224,6
14225,1
14226,5
14227,2
14228,10
14229,2
14230,2
14231,9
14232,0
14233,10
14234,7
14235,1
14236,10
14237,7
14238,10
14239,8
14240,0
14241,2
14242,2
14243,2
14244,2
14245,2
14246,3
14247,1
14248,2
14249,6
14250,6
14251,10
14252,2
14253,2
14254,10
14255,0
14256,8
14257,2
14258,8
14259,1
14260,5
14261,7
14262,9
14263,2
14264,2
14265,2
14266,9
14267,2
14268,2
14269,7
14270,4
14271,8
14272,0
14273,4
14274,6
14275,2
14276,9
14277,2
14278,2
14279,1
14280,5
14281,4
14282,2
14283,10
14284,6
14285,2
14286,2
14287,2
14288,1
14289,8
14290,9
14291,8
14292,0
14293,2
14294,9
14295,10
14296,6
14297,2
14298,2
14299,2
14300,3
14301,2
14302,5
14303,2
14304,7
14305,5
14306,6
14307,10
14308,6
14309,2
14310,5
14311,2
14312,2
14313,2
14314,5
14315,2
14316,2
14317,8
14318,2
14319,2
14320,5
14321,2
14322,5
14323,1
14324,7
14325,7
14326,2
14327,10
14328,5
14329,9
14330,1
14331,2
14332,2
14333,8
14334,1
14335,2
14336,5
14337,0
14338,0
14339,0
14340,6
14341,2
14342,9
14343,2
14344,6
14345,2
14346,2
14347,2
14348,0
14349,10
14350,0
14351,6
14352,2
14353,1
16049,2
16050,2
16051,2
16052,8
16053,3
16054,5
16055,2
16056,4
16057,6
16058,2
16059,3
16060,1
16061,4
16062,8
16063,9
16064,6
16065,0
16066,2
16067,2
16068,7
16069,3
16070,7
16071,9
16072,1
16073,10
16074,2
16075,2
16076,3
16077,2
16078,2
16079,3
16080,0
16081,2
16082,4
16083,2
16084,2
16085,1
16086,2
16087,2
16088,2
16089,5
16090,2
16091,10
16092,9
16093,2
16094,1
16095,1
16096,2
16097,0
16098,2
10197,2
10198,4
10199,9
10200,8
10201,0
10202,2
10203,4
10204,7
10205,2
10206,2
10207,5
10208,2
10209,7
10210,10
10211,5
10212,2
10213,4
10214,7
10215,0
10216,9
10217,2
10218,2
10219,0
10220,2
10221,3
10222,2
10223,1
10224,1
10225,2
10226,5
10227,6
10228,1
10229,10
10230,8
10231,6
10232,7
10233,6
10234,2
10235,10
10236,8
10237,2
10238,6
10239,2
10240,2
10241,2
10242,2
10243,10
10244,4
10245,2
10246,2
10247,2
10248,2
10249,2
10250,2
10251,2
10252,2
10253,8
10254,0
10255,4
10256,5
10257,9
10258,8
10259,2
10260,2
10261,3
10262,6
10263,5
10264,2
10265,2
10266,0
10267,2
10268,6
10269,2
10270,2
10271,2
10272,0
10273,5
10274,3
10275,2
10276,2
10277,2
10278,6
10279,3
10280,0
10281,0
10282,9
10283,8
10284,7
10285,2
10286,6
10287,2
10288,6
10289,8
10290,5
10291,6
10292,2
10293,8
20068,2
20069,2
20070,5
20071,2
20072,10
20073,7
20074,2
20075,1
20076,10
20077,3
20078,1
20079,5
20080,9
20081,8
20082,10
20083,2
20084,2
20085,7
20086,2
20087,2
20088,8
20089,1
20090,2
20091,7
20092,4
20093,3
20094,2
20095,9
20096,5
20097,2
20098,2
20099,3
20100,10
20101,1
20102,2
20103,5
20104,4
20105,2
20106,5
20107,7
20108,8
20109,7
20110,2
20111,6
20112,6
20113,2
20114,5
20115,9
20116,2
16099,2
16100,2
16101,8
16102,2
16103,2
16104,2
16105,2
16106,2
16107,2
16108,2
16109,2
16110,2
16111,2
16112,1
16113,3
16114,9
16115,2
16116,6
16117,2
16118,5
16119,0
16120,1
16121,3
16122,5
16123,2
16124,2
16125,4
16126,3
16127,2
16128,2
16129,1
16130,7
16131,8
16132,5
16133,1
16134,5
16135,2
16136,2
16137,9
16138,2
16139,2
16140,0
16141,2
16142,1
16143,2
16144,6
16145,1
4495,4
4496,6
4497,10
4498,2
4499,5
4500,3
4501,2
4502,8
4503,1
4504,9
4505,6
4506,6
4507,1
4508,2
4509,0
4510,2
4511,9
4512,0
4513,1
4514,2
4515,2
4516,2
4517,2
4518,1
4519,5
4520,5
4521,2
4522,2
4523,8
4524,10
4525,5
4526,6
4527,2
4528,2
4529,2
4530,1
4531,2
4532,2
4533,2
4534,6
4535,2
4536,8
4537,9
4538,2
4539,6
4540,4
4541,2
4542,2
4543,2
20117,9
20118,5
20119,2
20120,8
20121,2
20122,10
20123,1
20124,10
20125,2
20126,2
20127,2
20128,2
20129,3
20130,2
20131,2
20132,2
20133,3
20134,1
20135,4
20136,3
20137,0
20138,2
20139,2
20140,7
20141,10
20142,1
20143,5
20144,5
20145,7
20146,7
20147,2
20148,2
20149,2
20150,2
20151,2
20152,8
20153,0
20154,0
20155,8
20156,7
20157,4
20158,7
20159,4
20160,1
20161,9
20162,8
16146,2
16147,2
16148,6
16149,2
16150,2
16151,1
16152,6
16153,4
16154,2
16155,2
16156,0
16157,5
16158,7
16159,2
16160,7
16161,5
16162,6
16163,1
16164,8
16165,4
16166,2
16167,2
16168,2
16169,9
16170,2
16171,9
16172,2
16173,2
223,10
224,2
225,2
226,2
227,7
228,0
229,9
230,7
231,2
232,2
233,2
234,9
235,3
236,4
237,1
238,2
16174,1
16175,0
16176,1
16177,2
16178,0
16179,2
16180,10
16181,2
16182,7
16183,2
16184,0
16185,6
16186,2
16187,7
16188,8
16189,2
10294,6
10295,2
10296,2
10297,10
10298,7
10299,2
10300,0
10301,5
10302,4
10303,2
10304,2
10305,7
10306,10
10307,10
10308,7
10309,7
10310,2
10311,8
20163,10
20164,2
20165,2
20166,5
20167,1
20168,2
20169,1
20170,2
20171,8
20172,9
20173,2
20174,2
20175,2
20176,5
20177,2
20178,2
20179,2
20180,2
239,6
240,7
241,2
242,10
243,8
244,3
245,3
246,4
247,1
248,8
249,2
250,10
251,4
252,2
253,2
254,8
12659,2
12660,9
12661,8
12662,2
12663,2
12664,2
12665,2
12666,2
12667,0
12668,2
12669,2
12670,2
12671,1
12672,4
12673,6
14354,9
14355,2
14356,7
14357,0
14358,2
14359,7
14360,2
14361,5
14362,2
14363,5
14364,4
14365,2
14366,2
14367,2
14368,2
14369,2
8404,0
8405,0
8406,0
8407,8
8408,3
8409,2
8410,6
8411,4
8412,6
8413,3
8414,2
8415,2
8416,8
8417,2
8418,2
8419,3
8420,2
8421,2
8422,7
8423,1
16190,2
16191,2
16192,0
16193,0
16194,2
16195,0
16196,6
16197,9
16198,2
16199,3
16200,4
16201,2
16202,0
16203,10
16204,2
16205,5
16206,6
16207,4
16208,2
12674,9
12675,2
12676,2
12677,2
12678,7
12679,2
12680,2
12681,8
12682,3
12683,2
12684,2
12685,2
12686,4
12687,2
12688,4
12689,10
14370,0
14371,7
14372,2
14373,2
14374,7
14375,2
14376,2
14377,2
14378,2
14379,2
14380,5
14381,6
14382,8
14383,2
14384,10
14385,3
18014,2
18015,6
18016,6
18017,9
18018,5
18019,2
18020,6
18021,2
18022,10
18023,8
18024,2
18025,8
18026,1
18027,0
18028,2
18029,2
18030,0
18031,9
18032,2
18033,4
18034,2
18035,2
18036,2
18037,2
18038,8
18039,7
18040,10
18041,2
18042,10
18043,2
18044,5
18045,3
18046,4
18047,2
18048,8
18049,2
18050,3
18051,2
18052,2
18053,5
18054,1
18055,2
18056,9
18057,2
18058,10
18059,2
18060,7
18061,4
18062,0
18063,9
18064,4
18065,2
18066,2
18067,1
18068,3
18069,2
18070,6
18071,2
18072,2
18073,2
18074,7
18075,10
18076,4
18077,9
18078,2
18079,10
18080,2
18081,10
18082,7
18083,2
18084,2
10312,8
10313,2
10314,2
10315,2
10316,2
10317,8
10318,8
10319,6
10320,8
10321,7
10322,8
10323,4
10324,2
10325,9
10326,2
10327,2
10328,8
10329,0
10330,2
10331,0
10332,2
10333,7
10334,2
10335,4
10336,9
10337,2
10338,6
10339,2
10340,3
10341,5
10342,2
10343,0
10344,10
10345,3
10346,4
10347,7
10348,4
10349,2
10350,2
10351,2
10352,10
10353,5
10354,8
10355,3
10356,2
10357,2
10358,2
10359,1
10360,8
10361,7
10362,6
2489,5
2490,9
2491,1
2492,2
2493,8
2494,6
2495,6
2496,2
2497,8
2498,2
2499,6
2500,2
2501,2
2502,2
2503,5
2504,9
2505,2
2506,2
2507,2
2508,2
2509,10
2510,2
2511,1
2512,2
2513,7
2514,2
2515,5
2516,2
2517,5
2518,2
2519,7
2520,3
2521,4
2522,7
2523,2
2524,8
2525,6
2526,2
2527,2
2528,0
2529,9
2530,2
2531,4
2532,2
2533,6
2534,2
2535,2
2536,6
2537,7
2538,7
12690,2
12691,9
12692,5
12693,9
12694,9
12695,0
12696,2
12697,6
12698,9
12699,6
12700,5
12701,1
12702,1
12703,2
12704,1
12705,0
12706,2
12707,4
12708,4
12709,5
12710,1
12711,2
12712,9
12713,2
12714,0
12715,2
12716,2
12717,2
12718,2
12719,3
12720,10
12721,1
12722,2
12723,9
12724,5
12725,9
12726,2
12727,1
12728,2
12729,8
12730,2
12731,1
12732,10
12733,10
12734,9
12735,2
12736,2
12737,2
4544,2
4545,6
4546,2
4547,6
4548,8
4549,8
4550,0
4551,2
4552,7
4553,2
4554,8
4555,6
4556,6
4557,8
4558,9
4559,3
4560,4
4561,2
4562,2
4563,2
4564,6
4565,2
4566,2
4567,6
4568,4
4569,2
4570,2
4571,10
4572,8
4573,2
4574,2
4575,5
4576,8
4577,1
4578,2
4579,0
4580,2
4581,6
4582,2
4583,6
4584,2
4585,8
4586,6
4587,2
4588,10
4589,2
4590,0
4591,7
4592,7
2539,2
2540,6
2541,1
2542,4
2543,8
2544,0
2545,1
2546,2
2547,2
2548,2
2549,5
2550,2
2551,10
2552,2
2553,0
2554,0
2555,2
2556,1
2557,2
2558,2
2559,2
2560,2
2561,2
2562,5
2563,3
2564,2
2565,4
2566,2
2567,6
2568,2
2569,2
2570,1
2571,2
2572,2
2573,2
2574,10
2575,2
2576,2
2577,2
2578,8
2579,2
2580,10
2581,8
2582,6
2583,1
2584,0
2585,6
2586,5
2587,2
6243,2
6244,0
6245,2
6246,2
6247,2
6248,1
6249,2
6250,10
6251,10
6252,10
6253,0
6254,9
6255,4
6256,0
6257,2
6258,2
6259,7
6260,2
6261,2
6262,0
6263,2
6264,2
6265,2
6266,9
6267,2
6268,2
6269,8
6270,6
6271,3
6272,5
6273,2
6274,7
6275,5
6276,2
6277,5
6278,3
6279,2
6280,5
6281,2
6282,10
6283,3
6284,2
6285,2
6286,0
6287,2
6288,2
6289,2
6290,2
6291,0
6292,0
14386,9
14387,5
14388,9
14389,7
14390,2
14391,6
14392,1
14393,2
14394,10
14395,2
14396,1
14397,9
14398,9
14399,0
14400,1
14401,2
14402,2
14403,4
14404,0
14405,7
14406,6
14407,1
14408,2
14409,8
14410,0
14411,9
14412,2
14413,1
14414,3
14415,2
14416,5
14417,2
14418,2
14419,2
14420,4
14421,6
14422,9
14423,4
14424,6
14425,2
14426,7
14427,2
14428,2
14429,9
14430,2
14431,2
14432,1
14433,7
14434,2
12738,5
12739,2
12740,1
12741,5
12742,9
12743,2
12744,2
12745,2
12746,2
12747,2
12748,10
12749,10
12750,6
12751,0
12752,3
12753,8
12754,9
12755,0
12756,10
12757,2
12758,7
12759,6
12760,2
12761,10
12762,8
12763,4
12764,2
12765,2
12766,3
12767,0
12768,3
12769,2
12770,2
12771,2
12772,7
12773,7
12774,2
12775,9
12776,8
12777,9
12778,7
12779,2
12780,2
12781,2
12782,2
12783,5
12784,2
12785,2
12786,1
8424,2
8425,1
8426,3
8427,2
8428,2
8429,9
8430,8
8431,2
8432,2
8433,8
8434,0
8435,10
8436,6
8437,2
8438,6
8439,2
8440,6
8441,6
8442,6
8443,2
8444,2
8445,10
8446,5
8447,5
8448,2
8449,1
8450,1
8451,0
8452,2
8453,4
8454,9
8455,2
8456,6
8457,10
8458,0
8459,1
8460,0
8461,2
8462,2
8463,4
8464,9
8465,2
8466,6
8467,0
8468,10
8469,2
8470,2
8471,8
8472,2
8473,5
8474,2
8475,9
8476,2
8477,2
8478,1
8479,4
8480,2
8481,3
8482,1
8483,4
8484,8
8485,3
8486,1
8487,7
8488,0
8489,2
8490,2
8491,2
8492,2
8493,7
8494,2
8495,8
8496,2
8497,3
8498,2
8499,6
8500,1
8501,10
8502,2
8503,6
8504,2
8505,0
8506,10
8507,10
8508,2
8509,2
8510,3
8511,9
8512,7
8513,2
8514,2
8515,0
8516,2
8517,10
8518,2
8519,10
16209,5
16210,1
16211,2
16212,5
16213,0
16214,5
16215,5
16216,3
16217,2
16218,2
16219,7
16220,9
16221,8
16222,2
16223,10
16224,9
16225,2
16226,8
16227,3
16228,2
16229,5
16230,1
16231,3
16232,0
16233,2
16234,2
16235,2
16236,4
16237,7
16238,1
16239,3
16240,2
16241,3
16242,10
16243,2
16244,2
16245,9
16246,6
16247,5
16248,9
16249,7
16250,1
16251,2
16252,9
16253,2
16254,2
16255,1
16256,2
16257,3
16258,2
16259,1
16260,4
16261,2
16262,2
16263,2
16264,6
16265,8
16266,8
16267,2
16268,10
16269,8
16270,8
16271,1
16272,3
16273,7
16274,2
16275,6
16276,8
16277,10
16278,2
16279,2
16280,2
16281,5
16282,9
16283,0
16284,1
16285,4
16286,2
16287,3
16288,5
16289,3
16290,10
16291,2
16292,6
16293,2
16294,2
16295,2
16296,6
16297,1
16298,2
16299,10
16300,2
16301,9
16302,2
16303,2
16304,2
16305,2
20181,4
20182,2
20183,10
20184,2
20185,2
20186,2
20187,2
20188,9
20189,2
20190,5
20191,0
20192,2
20193,2
20194,2
20195,0
20196,1
20197,9
20198,2
20199,8
20200,7
20201,7
20202,2
20203,5
20204,9
20205,2
20206,3
20207,9
20208,2
20209,2
20210,10
20211,2
20212,1
20213,5
20214,0
20215,2
20216,2
20217,2
20218,0
20219,2
20220,6
20221,9
20222,8
20223,0
20224,8
20225,10
20226,1
20227,2
20228,2
20229,0
20230,1
255,8
256,6
257,2
258,3
259,10
260,2
261,2
262,4
263,2
264,2
265,2
266,2
267,8
268,5
269,0
270,10
271,9
272,2
273,1
274,4
275,6
276,2
277,5
278,5
279,7
280,7
281,1
282,7
283,3
284,8
285,8
286,6
287,5
288,2
289,2
290,3
291,1
292,2
293,6
294,2
295,9
296,3
297,2
298,2
299,2
300,2
301,8
302,9
303,5
304,1
305,2
16306,9
16307,2
16308,0
16309,0
16310,2
16311,2
16312,0
16313,2
16314,2
16315,5
16316,0
16317,2
16318,1
16319,2
16320,2
16321,9
16322,3
16323,3
16324,2
16325,2
16326,3
16327,1
16328,1
16329,10
16330,0
16331,2
16332,2
16333,2
16334,4
16335,6
16336,4
16337,4
16338,10
16339,6
16340,4
16341,2
16342,4
16343,5
16344,10
16345,8
16346,6
16347,8
16348,5
16349,2
16350,4
16351,3
16352,7
16353,2
16354,6
16355,9
16356,7
8520,2
8521,5
8522,1
8523,2
8524,1
8525,2
8526,2
8527,2
8528,0
8529,4
8530,2
8531,8
8532,1
8533,2
8534,4
8535,2
8536,2
8537,3
8538,2
8539,4
8540,3
8541,0
8542,0
8543,2
8544,6
8545,9
8546,0
8547,9
8548,2
8549,2
8550,3
8551,2
8552,2
8553,3
8554,2
8555,6
8556,7
8557,5
8558,6
8559,0
8560,2
8561,2
8562,10
8563,0
8564,6
8565,2
8566,2
8567,9
8568,2
8569,10
4593,2
4594,6
4595,4
4596,2
4597,6
4598,5
4599,2
4600,2
4601,2
4602,6
4603,8
4604,6
4605,2
4606,9
4607,9
4608,2
4609,2
4610,0
4611,4
4612,9
4613,5
4614,2
4615,2
4616,2
4617,2
4618,1
4619,3
4620,2
4621,3
4622,0
4623,8
4624,10
4625,5
4626,2
4627,9
4628,0
4629,0
4630,2
4631,8
4632,9
4633,2
4634,1
4635,4
4636,10
4637,9
4638,2
4639,2
4640,10
4641,2
16357,0
16358,2
16359,7
16360,2
16361,1
16362,3
16363,2
16364,8
16365,9
16366,1
16367,2
16368,5
16369,7
16370,9
16371,2
16372,5
16373,2
16374,2
16375,7
16376,2
16377,4
16378,2
16379,8
16380,8
16381,4
16382,3
16383,5
16384,6
16385,2
16386,3
16387,6
16388,2
16389,2
16390,7
16391,9
16392,2
16393,8
16394,2
16395,8
16396,5
16397,0
16398,5
16399,6
16400,2
16401,1
16402,6
16403,2
16404,2
306,2
307,6
308,10
309,2
310,1
311,2
312,2
313,10
314,2
315,8
316,2
317,4
318,0
319,9
320,1
321,2
322,2
323,2
324,0
325,2
326,10
327,8
328,2
329,5
330,1
331,1
332,1
333,7
334,0
335,3
336,8
337,5
338,0
339,4
340,2
341,0
342,2
343,2
344,3
345,2
346,8
347,2
348,6
349,2
350,2
351,2
352,2
353,1
354,2
16405,3
16406,2
16407,4
16408,2
16409,2
16410,8
16411,3
16412,3
16413,2
16414,5
16415,2
16416,2
16417,2
16418,2
16419,6
16420,2
16421,9
16422,1
16423,5
16424,2
16425,2
16426,7
16427,2
16428,5
16429,3
16430,3
16431,2
16432,6
16433,2
16434,2
16435,2
16436,6
16437,2
16438,10
16439,9
16440,2
16441,8
16442,2
16443,4
16444,0
16445,4
16446,10
16447,0
16448,6
16449,2
16450,7
16451,8
16452,2
16453,2
16454,2
12787,4
12788,2
12789,0
12790,2
12791,3
12792,3
12793,2
12794,5
12795,1
12796,0
12797,4
12798,5
12799,7
12800,7
12801,6
12802,0
12803,2
12804,10
12805,2
12806,2
12807,2
12808,2
12809,10
12810,10
12811,2
12812,2
12813,10
12814,3
12815,3
12816,2
12817,8
12818,0
12819,5
12820,2
12821,5
12822,0
12823,10
12824,4
12825,2
12826,2
12827,1
12828,7
12829,0
12830,10
12831,2
12832,2
12833,2
12834,1
12835,0
20231,9
20232,1
20233,3
20234,0
20235,2
20236,2
20237,9
20238,2
20239,9
20240,2
20241,2
20242,3
20243,2
20244,3
20245,5
20246,8
20247,2
20248,2
20249,2
20250,10
20251,2
20252,2
20253,7
20254,2
20255,1
20256,2
20257,8
20258,2
20259,0
20260,4
20261,1
20262,1
20263,2
20264,3
20265,2
20266,9
20267,2
20268,7
20269,10
20270,2
20271,9
20272,9
20273,8
20274,2
20275,2
20276,5
20277,2
20278,8
20279,4
20280,2
20281,2
4642,2
4643,8
4644,2
4645,7
4646,5
4647,5
4648,4
4649,0
4650,3
4651,2
4652,4
4653,2
4654,0
4655,8
4656,2
4657,5
4658,2
4659,2
4660,2
4661,2
4662,8
4663,2
4664,6
4665,2
4666,2
4667,3
4668,10
4669,10
4670,1
4671,2
4672,4
4673,2
4674,9
4675,0
4676,2
4677,4
4678,8
4679,2
4680,2
4681,9
4682,2
4683,7
4684,0
4685,4
4686,2
4687,9
4688,5
4689,2
4690,2
20282,2
20283,8
20284,2
20285,10
20286,5
20287,6
20288,3
20289,4
20290,3
20291,1
20292,9
20293,8
20294,10
20295,2
20296,9
20297,2
20298,7
20299,8
20300,2
20301,2
20302,2
20303,7
20304,9
20305,4
20306,4
20307,0
20308,8
20309,2
20310,4
20311,2
20312,0
20313,2
20314,2
20315,7
20316,8
20317,2
20318,5
20319,2
20320,8
20321,4
20322,1
20323,2
20324,6
20325,1
20326,0
20327,1
20328,8
20329,4
20330,2
355,2
356,5
357,2
358,10
359,4
360,2
361,2
362,10
363,1
364,5
365,6
366,10
367,2
368,3
369,2
370,2
371,5
372,10
373,2
374,1
375,2
376,2
377,2
378,2
379,5
380,6
381,9
382,2
383,0
384,6
385,6
386,2
387,2
388,3
389,2
390,2
391,8
392,4
393,9
394,6
395,1
396,5
397,7
398,8
399,2
400,10
401,10
402,2
16455,2
16456,4
16457,2
16458,0
16459,7
16460,7
16461,3
16462,3
16463,2
16464,2
16465,2
16466,0
16467,0
16468,7
16469,10
16470,5
16471,8
16472,5
16473,1
16474,0
16475,2
16476,2
16477,7
16478,10
16479,0
16480,0
16481,3
16482,1
16483,6
16484,2
16485,2
16486,2
16487,2
16488,7
16489,7
16490,2
16491,2
16492,2
16493,7
16494,2
16495,6
16496,9
16497,2
16498,10
16499,0
16500,2
16501,2
16502,6
403,2
404,2
405,2
406,1
407,8
408,2
409,6
410,5
411,9
412,0
413,2
414,1
415,9
416,2
417,0
418,2
419,2
420,4
421,6
422,8
423,2
424,2
425,2
426,4
427,5
428,3
429,2
430,2
431,2
432,2
433,10
434,2
435,1
436,7
437,10
438,2
439,4
440,5
441,4
442,1
443,4
444,2
445,2
446,6
447,3
448,2
449,2
16503,0
16504,2
16505,1
16506,2
16507,2
16508,9
16509,2
16510,2
16511,3
16512,2
16513,6
16514,0
16515,3
16516,0
16517,4
16518,4
16519,8
16520,8
16521,7
16522,0
16523,2
16524,2
16525,1
16526,7
16527,3
16528,9
16529,2
16530,3
16531,2
16532,2
16533,2
16534,2
16535,2
16536,9
16537,10
16538,2
16539,8
16540,3
16541,4
16542,6
16543,2
16544,2
16545,1
16546,8
16547,8
16548,8
16549,2
16550,8
450,6
451,0
452,2
453,4
454,9
455,2
456,2
457,10
458,8
459,4
460,2
461,0
462,2
463,3
464,4
465,9
466,2
467,8
468,2
469,10
470,9
471,3
472,3
473,7
474,2
475,2
476,1
477,7
478,2
479,2
480,7
481,0
482,0
483,2
484,5
485,2
486,2
487,3
488,2
489,0
490,2
491,9
492,7
493,7
494,0
495,6
496,2
497,3
498,1
20331,8
20332,5
20333,2
20334,5
20335,4
20336,3
20337,2
20338,2
20339,2
20340,6
20341,6
20342,0
20343,10
20344,2
20345,2
20346,5
20347,6
20348,5
20349,2
20350,4
20351,10
20352,2
20353,2
20354,2
20355,2
20356,8
20357,2
20358,2
20359,6
20360,3
20361,2
20362,2
20363,0
20364,8
20365,2
20366,2
20367,2
20368,6
20369,6
20370,4
20371,6
20372,1
20373,4
12836,2
12837,5
12838,3
12839,2
12840,8
12841,1
12842,2
12843,2
12844,2
12845,2
12846,5
12847,7
12848,2
12849,2
12850,2
12851,2
12852,4
16551,0
16552,10
16553,2
16554,0
16555,2
16556,6
16557,7
16558,2
16559,9
16560,2
16561,4
16562,2
16563,6
16564,2
16565,2
14435,10
14436,2
14437,1
14438,2
14439,0
14440,1
14441,2
14442,2
14443,2
14444,2
14445,2
14446,2
14447,5
14448,0
14449,1
14450,4
14451,7
14452,2
14453,10
14454,2
14455,0
14456,2
14457,8
14458,2
14459,0
14460,2
14461,2
14462,4
14463,1
14464,10
14465,2
14466,8
14467,2
14468,0
14469,9
14470,6
14471,8
14472,9
14473,2
14474,1
14475,2
14476,3
14477,2
14478,2
14479,6
14480,4
14481,9
14482,2
14483,6
14484,8
14485,7
14486,8
14487,2
14488,3
14489,2
14490,4
14491,10
14492,9
14493,8
14494,8
14495,7
14496,10
14497,2
14498,0
14499,10
14500,0
14501,1
12853,5
12854,2
12855,10
12856,4
12857,7
12858,6
12859,2
12860,1
12861,2
12862,0
12863,2
12864,9
12865,2
12866,10
12867,1
12868,5
12869,1
12870,2
12871,2
12872,0
12873,2
12874,8
12875,2
12876,8
12877,2
12878,9
12879,8
12880,8
12881,2
12882,1
12883,4
12884,5
12885,2
12886,2
12887,5
12888,9
12889,7
12890,0
12891,9
12892,2
12893,2
12894,1
12895,8
12896,2
12897,9
12898,1
12899,2
12900,3
12901,8
4691,4
4692,5
4693,6
4694,2
4695,2
4696,9
4697,2
4698,2
4699,2
4700,5
4701,7
4702,2
4703,2
4704,2
4705,2
4706,8
4707,2
4708,4
4709,1
4710,3
4711,2
4712,2
4713,2
4714,2
4715,3
4716,0
4717,2
4718,4
4719,10
4720,0
4721,2
4722,2
4723,1
4724,3
4725,2
4726,7
4727,2
4728,10
4729,2
4730,5
4731,3
4732,5
4733,0
4734,7
4735,3
4736,9
4737,2
4738,9
4739,2
499,2
500,2
501,2
502,2
503,10
504,2
505,7
506,2
507,6
508,2
509,7
510,2
511,1
512,5
513,2
514,2
515,9
516,2
517,5
518,5
519,9
520,2
521,8
522,2
523,2
524,1
525,9
526,10
527,2
528,2
529,1
530,2
531,9
532,0
533,6
534,6
535,4
536,10
537,2
538,2
539,3
540,4
541,3
542,5
543,2
20374,2
20375,6
20376,1
20377,2
20378,8
20379,2
20380,8
20381,8
20382,1
20383,3
20384,2
20385,4
20386,9
20387,9
20388,2
20389,2
20390,3
20391,2
20392,2
20393,2
20394,8
20395,5
20396,4
20397,3
20398,7
20399,7
20400,2
20401,2
20402,2
20403,2
20404,2
20405,2
20406,9
20407,2
20408,5
20409,8
20410,0
20411,6
20412,10
20413,10
20414,2
20415,7
20416,2
20417,8
20418,5
20419,2
20420,0
10363,10
10364,2
10365,2
10366,1
10367,2
10368,2
10369,2
10370,3
10371,2
10372,8
10373,4
10374,2
10375,3
10376,2
10377,2
10378,2
10379,7
10380,10
10381,6
10382,2
10383,9
10384,8
10385,10
10386,2
10387,2
10388,5
10389,2
10390,7
10391,9
10392,5
10393,9
10394,2
10395,2
10396,4
10397,4
10398,7
10399,4
10400,6
10401,1
10402,9
10403,5
10404,9
10405,0
10406,1
10407,1
10408,2
10409,2
10410,7
10411,0
10412,10
10413,2
10414,2
6293,4
6294,6
6295,2
6296,10
6297,6
6298,2
6299,9
6300,2
6301,2
6302,6
6303,1
6304,7
6305,2
6306,9
6307,2
6308,2
6309,2
6310,2
6311,4
6312,2
6313,2
6314,2
6315,3
6316,9
6317,5
6318,2
6319,0
6320,2
6321,2
6322,3
6323,2
6324,3
6325,3
6326,7
6327,6
6328,2
6329,6
6330,8
6331,10
6332,6
6333,8
6334,8
6335,2
6336,2
6337,2
6338,7
6339,2
6340,2
6341,8
544,10
545,10
546,3
547,2
548,2
549,2
550,2
551,2
552,9
553,7
554,4
555,0
556,4
557,10
558,2
559,4
560,2
561,3
562,2
563,3
564,5
565,0
566,2
567,6
568,10
569,0
570,10
571,2
572,2
573,10
574,9
